ID_PRODUCT,PROTITLE,PRODESCRIPTION,PRORELEASEDATE,PROPRICE,PRODISCOUNT,PROREWARDPERCENTAGE,PROREFUNDABLE
8990,Grass-roots interactive artificial intelligence - MMORPG Game,Subject instead range town agreement fund space. Produce way figure most.,2024-06-13,59.54,0.0,,False
8991,Realigned cohesive encoding - Sports Game,Treatment close research. Care age military four population final can.,2025-02-10,54.02,0.0,,False
8992,Visionary maximized function - Casual Game,Record assume shake pattern blue. Enter care response situation himself paper develop. Child politics mean individual find experience. Join certainly team region.,2025-06-01,21.41,0.0,10,True
8993,Synergized didactic archive - Platformer Game,Pattern perhaps as social first.,2020-08-03,56.61,0.0,10,True
8994,Public-key national concept - Sports Game,There look worry late simple standard store. Station leg why police financial material. Data others big brother energy single. Trouble skill note need able less country join.,2016-05-21,55.44,0.21,0,True
8995,Distributed next generation support - Casual Game,Building school social. Management with responsibility too area. Plan officer space bank.,2018-08-13,41.1,0.68,0,True
8996,Cross-platform even-keeled productivity - RPG Game,Fly also only or president school direction. Imagine stage carry go hope determine. Star heavy yard condition your stop item.,2022-02-26,18.93,0.48,0,False
8997,Synergized tangible Graphic Interface - Platformer Game,Television second everything accept continue together. By organization table focus trip.,2023-10-14,30.87,0.0,,False
8998,Synergistic heuristic monitoring - Sports Game,Action hit political forget boy. Anyone list style race mother system reduce.,2016-07-28,52.66,0.02,10,True
8999,Re-engineered holistic model - Simulation Game,Head though mind weight at actually particularly. Of writer everything protect yes water.,2020-12-05,65.74,0.0,,True
9000,Versatile modular contingency - Indie Game,Reach stand well ready. Church or practice tend. Beat man half life be ground general.,2019-03-05,18.46,0.0,0,True
9001,Open-architected even-keeled leverage - Horror Game,Detail former turn. Radio must whatever style beat test address a.,2021-06-28,66.83,0.0,0,True
9002,Enhanced encompassing protocol - Adventure Game,Yet such change then ball prepare. From conference different list spend certain trade. Central build second suggest.,2021-09-03,41.15,0.0,20,False
9003,Object-based context-sensitive solution - Puzzle Game,Third specific owner toward beautiful social. Range newspaper campaign we this cost.,2025-05-03,42.33,0.0,5,True
9004,Profound transitional complexity - Indie Game,Thing dark contain lawyer. Summer evidence theory scientist.,2023-07-15,25.11,0.0,0,False
9005,Organized transitional array - Sports Game,Instead management sell food court PM. State investment late this. Suddenly three expect society.,2017-06-16,15.52,0.6,,True
9006,Vision-oriented neutral neural-net - Action Game,Know including actually his find power cover. Become policy recently owner study cost way.,2017-06-12,22.7,0.0,0,False
9007,Business-focused coherent instruction set - Horror Game,Government mind well remember. He our seek understand.,2020-03-29,49.3,0.0,,True
9008,Future-proofed holistic monitoring - Action Game,Return easy difficult full air. President doctor respond half. Situation help of media rate.,2015-09-19,7.14,0.59,20,False
9009,Reverse-engineered dynamic customer loyalty - RPG Game,Family financial give hold imagine.,2021-07-19,10.96,0.0,,True
9010,Innovative global budgetary management - Platformer Game,Trouble than main challenge one. Policy begin serious add. Police should order business bag down.,2021-06-06,9.03,0.41,,False
9011,Organic hybrid capability - Casual Game,Focus result nor. Hear computer moment situation entire strategy someone example.,2019-08-12,33.64,0.0,5,False
9012,Devolved systemic framework - Puzzle Game,Look method north up point once. Think computer sing hard technology task economy sure. New test real need lot line care scene.,2019-04-25,42.82,0.0,,True
9013,Reduced full-range encryption - RPG Game,Region bit third show without simply other.,2025-05-24,10.27,0.0,20,True
9014,Polarized foreground encoding - Platformer Game,Never poor have personal. Property however Mrs understand win size.,2024-07-11,39.21,0.71,,True
9015,Reduced analyzing portal - Simulation Game,Gun great model though loss race development. Significant cultural stage beat.,2022-02-25,53.0,0.0,,False
9016,Vision-oriented solution-oriented infrastructure - Sports Game,White each stop challenge yes little. Perform strong could assume. Modern spring onto a very sing. Too something middle world technology.,2017-12-09,66.37,0.0,10,True
9017,Enhanced maximized product - Puzzle Game,Tonight moment single dark. Television order gun however present beat move challenge. Figure dog identify time media.,2021-10-13,49.47,0.0,,False
9018,Robust object-oriented instruction set - Horror Game,Successful common read similar baby agency even knowledge. Particularly stock culture concern carry.,2021-03-27,16.8,0.0,,False
9019,Object-based client-server artificial intelligence - Shooter Game,Nice garden court around foot. Most recently where several fast card reason.,2020-06-26,23.22,0.29,,False
9020,Business-focused multimedia neural-net - Casual Game,Ground including save official cost organization always. Under treatment among about. Five interesting center season summer.,2017-08-23,23.64,0.0,,False
9021,Upgradable intangible application - Sports Game,Both Mrs two production. Like walk remember discover know. Work middle toward federal season final.,2018-03-25,39.29,0.0,,True
9022,Pre-emptive asymmetric throughput - Adventure Game,Vote night everyone action on. Camera career protect. Send street per up suffer director base.,2022-10-10,45.42,0.0,10,True
9023,Quality-focused context-sensitive monitoring - Racing Game,Represent station analysis. Eat reflect tough news address way party arm. Wish general use teacher station decade.,2015-06-14,33.58,0.53,,False
9024,Decentralized exuding success - Horror Game,Investment different throw performance analysis hundred. Organization decision specific from building sport. Trial you blood see future.,2019-08-16,25.49,0.0,,False
9025,Integrated well-modulated moratorium - Shooter Game,Under American relationship nice live. Control under name stock science. Argue hard player reflect like section season per.,2020-05-21,21.4,0.14,0,False
9026,Advanced 24hour interface - Racing Game,Section too ahead event role agree kind itself. Leader whether vote. Money space like.,2023-09-14,54.31,0.27,10,False
9027,Implemented zero-defect budgetary management - Action Game,Positive today contain mention. Sell camera range especially treatment send. Seat campaign trade institution.,2023-09-02,23.38,0.0,5,False
9028,Team-oriented uniform time-frame - MMORPG Game,Minute station artist all much carry. Military option as woman then few leg.,2024-01-22,37.65,0.45,,True
9029,Reactive non-volatile product - Horror Game,Land study expect mention safe. Attorney between lot front human raise ok. Least situation machine his might second explain.,2022-03-23,9.6,0.0,15,True
9030,Ameliorated systematic leverage - Horror Game,Month business play. Sign teacher allow section phone science college.,2022-05-09,8.7,0.0,10,False
9031,Decentralized composite installation - Sports Game,Thank draw realize upon direction doctor. Involve impact family employee every Mrs.,2020-11-21,59.52,0.0,5,True
9032,Distributed asynchronous attitude - Racing Game,Sometimes suddenly without skin yourself west.,2019-03-02,37.53,0.25,0,False
9033,Distributed coherent intranet - Shooter Game,As human cup long half focus property.,2016-08-13,11.14,0.0,,True
9034,Optimized scalable matrix - Puzzle Game,That else cause into cell direction north. Trouble relate nothing cost put plant partner.,2020-12-24,44.19,0.0,0,True
9035,Versatile content-based interface - Racing Game,Population per miss plant however compare deal. Federal important born image ask very. Forward part positive talk approach realize.,2015-10-25,21.6,0.0,,False
9036,Triple-buffered bi-directional strategy - Racing Game,Guess music since seat former individual guy. Throw case nothing generation.,2016-03-26,62.24,0.0,,False
9037,Multi-tiered dedicated matrix - Platformer Game,Cost card cost with amount another. Manage paper turn policy hold range laugh. The subject be poor.,2021-11-11,64.93,0.0,,False
9038,Monitored local infrastructure - Action Game,Common around turn simple. Major suffer hundred thing. Hit item natural last. Behind according more discover start bill.,2018-10-14,68.41,0.0,10,True
9039,Decentralized 3rdgeneration functionalities - Casual Game,Laugh you nor perhaps. You small learn yet.,2025-02-15,8.89,0.0,,False
9040,Progressive optimal system engine - MMORPG Game,Start design class space public own base. Better page position opportunity take subject agency where. Factor style analysis simply agree sound audience step.,2022-06-19,7.32,0.0,5,True
9041,Reduced intermediate firmware - Racing Game,Reflect crime strategy watch message decision statement. Son appear father between. Itself economy green catch training father. Alone be federal bad.,2024-09-09,17.37,0.0,5,True
9042,Function-based multi-tasking policy - Indie Game,Mouth summer see sense suggest much many. Why sea former society learn others among group. Matter south call less sense know. Necessary store room consider research.,2020-07-25,64.3,0.0,,False
9043,Integrated 6thgeneration array - Action Game,Center deal show police mission. Minute hot pattern test employee.,2018-04-14,51.75,0.64,,False
9044,Pre-emptive tertiary utilization - Puzzle Game,Own quickly stand manage second author tough. Society girl strong since note official.,2018-09-27,18.29,0.0,,True
9045,Focused 24hour productivity - Horror Game,Idea movie almost. Eat within along ok ask save oil. Sign something on.,2016-02-04,28.98,0.0,0,False
9046,Customizable radical approach - Fighting Game,Man next work be theory. Leg provide item human worry. Wall admit lay foreign authority.,2023-03-29,14.14,0.0,,True
